CAR__ID,date,Customer   Name,GENDER,Annual Income ($),DEALER_NAME,COMPANY,Model,Engine Type,Transmission,Color,Price,Dealer_No,Body_Style,Phone_Number,Region
C_CND_012663,09-04-2023,Meggy,Male ,550000,Progressive Shippers Cooperative Association No,Mercedes,,Overhead Camshaft,Manual,Black,22001,53546-9427,SUV,8263206,Aurora
C_CND_012664,04-09-2023,Anna,M,543000,Race Car Help,Volvo,S40,Overhead Camshaft,manual,Black,36001,78758-7841,Sedan,7476824,Greenville
C_CND_012665,09-04-2023,Alicia,Male,535200,Ryder Truck Rental and Leasing,  Nissan ,Xterra,DoubleÂ Overhead Camshaft,Auto,Black,9201,06457-3834,Passenger,8703899,Pasco  
C_CND_012666,04-10-2023,Nicole,Female,13500,Race Car Help,Buick, Regal,DoubleÂ Overhead Camshaft,Auto,Black,19001,78758-7841,Passenger,7909884,Austin
C_CND_012667,04-10-2023,,Male ,1782800,Ryder Truck Rental and Leasing,  Oldsmobile ,Intrigue,Overhead Camshaft,Manual,Red,37281,06457-3834,SUV,7516796,Middletown
C_CND_012668,04-10-2023,Olivia,Female,"$956,000",Saab-Belle Dodge,Mercedes-Benz,SLK,Overhead Camshaft,Manual,Pale White,17001,60504-7114,Passenger,8754691,Aurora
C_CND_012669,04-10-2023,Phoebe,Male,1468000,Scrivener Performance Engineering,  Buick ,Park Avenue,Overhead Camshaft,Manual,Black,29801,38701-8047,Hatchback,7808497,Greenville
C_CND_012670,04-10-2023,Queenie,Female,13500,Star Enterprises Inc,Lexus, LS400,DoubleÂ Overhead Camshaft,Auto,Pale White,46001,99301-3882,Sedan,6517721,Pasco
C_CND_012671,04-10-2023,Rachel,MALE,650000,Suburban Ford,  Toyota ,Sienna,Overhead Camshaft,manual,Black,27001,53546-9427,Passenger,8511063,Janesville
C_CND_012672,,Raina,Male ,13500,Tri-State Mack Inc,Jeep, Wrangler,DoubleÂ Overhead Camshaft,Auto,Red,19001,85257-3102,Hatchback,7911428,Scottsdale
C_CND_012673,04-10-2023,Rebecca,Male,13500,U-Haul CO,PORSCHE, Boxter,Overhead Camshaft,Manual,Red,24001,78758-7841,SUV,6850793,Austin
C_CND_012674,04-10-2023,Jade,Male,13500,Progressive Shippers Cooperative Association No,Mercedes,C-Class,Overhead Camshaft,Manual,Pale White,17000,53546-9427,Hatchback,8008076,Janesville
C_CND_012675,04-10-2023,Neelam,Male,13500,Rabun Used Car Sales,Oldsmobile,Silhouette,DoubleÂ Overhead Camshaft,Auto,Black,60000,85257-3102,Sedan,7779606,Scottsdale
C_CND_012676,04-10-2023,Lionela,Male,-50000,Race Car Help,  Plymouth ,Neon,DoubleÂ Overhead Camshaft,Auto,Pale White,undisclosed,78758-7841,SUV,8013954,Austin
C_CND_012677,04-10-2023,Mehdi,male,1960000,Ryder Truck Rental and Leasing,Honda, Accord,DoubleÂ Overhead Camshaft,Auto,Pale White,21000,06457-3834,Sedan,7113532,Middletown  
C_CND_012678,04-10-2023,Victor,Male,13500,Saab-Belle Dodge,cadillac,Eldorado,Overhead Camshaft,Manual,Black,29000,60504-7114,Passenger,8776851,Aurora
C_CND_012679,04-10-2023,,Male,910000,Scrivener Performance Engineering,Volkswagen,,DoubleÂ Overhead Camshaft,Automatic,Black,22000,38701-8047,Passenger,8510979,Greenville
C_CND_012680,04-10-2023,Alexandre,M,862000,Star Enterprises Inc,Dodge,Stratus,Overhead Camshaft,Manual,Red,37000,99301-3882,Hatchback,7024488,Pasco
C_CND_012681,,Elif,Male,822000,Suburban Ford,Hyundai,Sonata,Overhead Camshaft,manual,Pale White,13000,53546-9427,SUV,8808067,Janesville
C_CND_012682,04-10-2023,Matilda,Male ,13500,McKinney Dodge Chrysler Jeep,  Oldsmobile ,Silhouette,DoubleÂ Overhead Camshaft,A,Black,60001,85257-3102,Sedan,6990026,Scottsdale
C_CND_012683,04-10-2023,Maya,Male,13500,Motor Vehicle Branch Office,Saturn,SL,DoubleÂ Overhead Camshaft,A,Black,11001,78758-7841,SUV,8520687,Austin  
C_CND_012684,10-04-2023,Melanie,F,"$695,000",Nebo Chevrolet,  Pontiac ,Grand Am,DoubleÂ Overhead Camshaft,Auto,Red,31001,06457-3834,SUV,8510908,Middletown  
C_CND_012685,04-10-2023,Mia,Male,420000,New Castle Ford Lincoln Mercury,  Mercedes-B ,S-Class,Overhead Camshaft,Manual,Black,18001,60504-7114,SUV,7985886,Aurora
C_CND_012686,04-10-2023,Idy,Male,470000,Race Car Help,Dodge,Ram Pickup,Overhead Camshaft,Manual,Black,34000,78758-7841,Hardtop,8079258,Austin
C_CND_012687,04-10-2023,Iris,F,390000,Saab-Belle Dodge,Chevrolet,Malibu,Overhead Camshaft,Manual ,Red,82000,60504-7114,Hardtop,7568187,Aurora
C_CND_012688,04-10-2023,,M,688000,Progressive Shippers Cooperative Association No,BMW,528i,Overhead Camshaft,Manual,Pale White,16001,53546-9427,SUV,7900954,Janesville
C_CND_012689,04-10-2023,Mikayla,Male ,612500,Rabun Used Car Sales,,Sonata,Overhead Camshaft,Manual,Red,-21501,85257-3102,SUV,6707955,Scottsdale
C_CND_012690,04-10-2023,Mariama,male,1200000,New Castle Ford Lincoln Mercury,Volkswagen, Jetta,DoubleÂ Overhead Camshaft,Auto,Red,22000,60504-7114,Passenger,7033321,Aurora
C_CND_012691,04-10-2023,Arnaud,Male,1460000,Capitol KIA,Porsche, Carrera Coupe,Overhead Camshaft,M,Black,16000,38701-8047,Hardtop,8209220,Greenville
C_CND_012692,04-10-2023,Maya,Male,695000,Pitre Buick-Pontiac-Gmc of Scottsdale,Buick,Park Avenue,Overhead Camshaft,Manual,Black,29000,99301-3882,Hatchback,6428051,Pasco
C_CND_012693,04-10-2023,Mckenzie,Male,880000,Progressive Shippers Cooperative Association No,Mercedes-Benz,SLK,Overhead Camshaft,Manual,Pale White,57000,53546-9427,Passenger,8647987,Janesville
C_CND_012694,10-04-2023,Melanie,F,13500,Rabun Used Car Sales,Lincoln,Continental,Overhead Camshaft,M,Pale White,20000,85257-3102,Passenger,8832120,Scottsdale
C_CND_012695,N/A,Guillaume,M,13500,Chrysler of Tri-Cities,Honda, Passport,Overhead Camshaft,Manual,Pale White,13000,99301-3882,Hardtop,6414471,Pasco
C_CND_012696,04-10-2023,Michelle,Male,490000,Ryder Truck Rental and Leasing,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,A,Red,69000,06457-3834,Passenger,7664130,Middletown
C_CND_012697,04-10-2023,Mikayla,Female,423000,Saab-Belle Dodge,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,,60504-7114,Hatchback,6318802,Aurora
C_CND_012698,04-10-2023,Baptiste,Male,468000,Saab-Belle Dodge,mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Black,33001,60504-7114,Hatchback,8277402,Janesville
C_CND_012699,04-10-2023,Celia,male,-50000,Scrivener Performance Engineering,Cadillac, Escalade,DoubleÂ Overhead Camshaft,Auto,Black,26001,38701-8047,Sedan,7727713,Scottsdale
C_CND_012700,04-10-2023,Carla,Male,525000,Star Enterprises Inc,Dodge, Avenger,DoubleÂ Overhead Camshaft,Auto,Red,39001,99301-3882,Passenger,8682182,Austin
C_CND_012701,04-10-2023,Patrick,Male,,Rabun Used Car Sales,Mercury,Mountaineer,Overhead Camshaft,Manual,Red,21000,85257-3102,Hardtop,8414085,Scottsdale  
C_CND_012702,04-10-2023,Emma,Male,1407000,Tri-State Mack Inc,Acura,TL,DoubleÂ Overhead Camshaft,A,Black,free,85257-3102,Hatchback,7962627,Aurora
C_CND_012703,04-10-2023,Julie,Male,13500,U-Haul CO,VOLVO,C70,DoubleÂ Overhead Camshaft,Automatic,Black,18001,78758-7841,Hatchback,8700788,Greenville
C_CND_012704,N/A,Laura,Male,1465000,Buddy Storbeck's Diesel Service Inc,Oldsmobile,Silhouette,Overhead Camshaft,manual,Pale White,15501,06457-3834,Sedan,7982170,Pasco
C_CND_012705,04-10-2023,Elia,M,1865000,C & M Motors Inc,saturn, LW,Overhead Camshaft,Manual ,Pale White,13501,60504-7114,Hatchback,7666585,Janesville
C_CND_012706,04-12-2023,Renee,M,1060000,Buddy Storbeck's Diesel Service Inc,mercedes-b,SLK,DoubleÂ Overhead Camshaft,Auto,Pale White,46001,06457-3834,Passenger,6659801,Middletown  
C_CND_012707,04-12-2023,Sabrina,Female,1765000,C & M Motors Inc,MERCURY,Sable,DoubleÂ Overhead Camshaft,Auto,Red,39501,60504-7114,Sedan,8377110,Aurora
C_CND_012708,12-04-2023,Samantha,male,1255000,Capitol KIA,  Acura ,TL,DoubleÂ Overhead Camshaft,Auto,Red,24501,38701-8047,Hatchback,8266260,Greenville
C_CND_012709,04-12-2023,Sara,Male,13500,Chrysler of Tri-Cities,,C70,Overhead Camshaft,Manual,Black,36001,99301-3882,Hatchback,6994930,Pasco
C_CND_012710,12-04-2023,Sarah,M,900000,Chrysler Plymouth,Mercedes-Benz,S-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,10000,53546-9427,SUV,8990430,Janesville  
C_CND_012711,04-12-2023,Laura,M,937000,Gartner Buick Hyundai Saab,Dodge,Ram Pickup,DoubleÂ Overhead Camshaft,Automatic,Red,39000,38701-8047,Hardtop,8635309,Austin
C_CND_012712,04-12-2023,Selina,Male,"$1,070,500",Clay Johnson Auto Sales,Oldsmobile,Intrigue,DoubleÂ Overhead Camshaft,Auto,Pale White,45050,78758-7841,SUV,7193073,Austin
C_CND_012713,04-12-2023,Serena,M,1175000,Diehl Motor CO Inc,Dodge,Dakota,DoubleÂ Overhead Camshaft,A,Pale White,21501,06457-3834,Sedan,6683458,Middletown
C_CND_012714,04-12-2023,Layla,Female,1820000,Iceberg Rentals,Pontiac,Firebird,Overhead Camshaft,Manual ,Black,43000,53546-9427,Hardtop,8628803,Aurora  
C_CND_012715,04-12-2023,Shirley,male,13500,Gartner Buick Hyundai Saab,Subaru,Outback,Overhead Camshaft,Manual,Red,49000,38701-8047,SUV,6662159,Greenville  
C_CND_012716,04-12-2023,Leila,M,795250,Nebo Chevrolet,,Forester,DoubleÂ Overhead Camshaft,auto,Black,22250,06457-3834,Hardtop,7208027,Janesville  
C_CND_012717,04-12-2023,Lilia,M,652000,Tri-State Mack Inc,Dodge,Durango,DoubleÂ Overhead Camshaft,Auto,Black,24000,85257-3102,SUV,6623624,Scottsdale  
C_CND_012718,04-12-2023,Celia,Male ,13500,U-Haul CO,Volkswagen,Passat,DoubleÂ Overhead Camshaft,auto,Black,9000,78758-7841,Hatchback,8991244,Austin  
C_CND_012719,04-12-2023,Claire,Male,2352500,Race Car Help,Dodge,Ram Pickup,DoubleÂ Overhead Camshaft,A,Pale White,45251,78758-7841,Hardtop,8638870,Austin
C_CND_012720,04-12-2023,Le Helley,Male,810000,C & M Motors Inc,Chevrolet, Metro,DoubleÂ Overhead Camshaft,Auto,Pale White,19000,60504-7114,Passenger,7372295,Aurora
C_CND_012721,04-12-2023,Alexandre,male,13500,Capitol KIA,MERCEDES-B,C-Class,Overhead Camshaft,manual,Pale White,12000,38701-8047,Hatchback,6515713,Greenville
C_CND_012722,04-12-2023,Rifka,Male,434500,Iceberg Rentals,Dodge,Ram Pickup,Overhead Camshaft,Manual,Black,19501,53546-9427,Hardtop,7296168,Janesville  
C_CND_012723,unknown,Rayan,Male,1185000,Chrysler Plymouth,dodge, Ram Van,DoubleÂ Overhead Camshaft,Automatic,Black,60500,53546-9427,Hatchback,7680026,Janesville
C_CND_012724,04-12-2023,Yehudis,male,700000,Chrysler of Tri-Cities,mercedes-b,SL-Class,,Manual,Pale White,26000,99301-3882,Hardtop,7460356,Pasco
C_CND_012725,,Rosalie,female,"$13,500",Clay Johnson Auto Sales,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Automatic,Red,69000,78758-7841,Passenger,6175417,Austin
C_CND_012726,04-12-2023,Coic,Female,1389000,Diehl Motor CO Inc,Ford, Windstar,Overhead Camshaft,M,Pale White,17900,06457-3834,Sedan,8821465,Middletown
C_CND_012727,04-12-2023,Jade,Male,1220000,Enterprise Rent A Car,CHRYSLER,300M,DoubleÂ Overhead Camshaft,A,Black,26000,60504-7114,SUV,6123593,Aurora
C_CND_012728,04-12-2023,Mila,F,"$545,000",Race Car Help,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Pale White,,78758-7841,Hatchback,6027906,Austin
C_CND_012729,04-12-2023,Isabella,male,483000,Star Enterprises Inc,  Chrysler ,Concorde,Overhead Camshaft,Manual,Pale White,28000,99301-3882,Hardtop,7040207,Pasco  
C_CND_012730,04-12-2023,Mindy,M,525000,Saab-Belle Dodge,Volkswagen,GTI,Overhead Camshaft,Manual,Black,25000,60504-7114,SUV,6064873,Aurora
C_CND_012731,04-12-2023,Jenna,female,13500,Chrysler Plymouth,mitsubishi,Montero Sport,Overhead Camshaft,Manual ,Pale White,12000,53546-9427,Hardtop,8390003,Janesville
C_CND_012732,12-04-2023,Miriam,,13500,Star Enterprises Inc,Toyota,Camry,Overhead Camshaft,M,Black,29000,99301-3882,Hatchback,8346582,Pasco
C_CND_012733,04-12-2023,Josephine,M,436000,Diehl Motor CO Inc,Chevrolet, Prizm,DoubleÂ Overhead Camshaft,Auto,Pale White,42000,06457-3834,Hardtop,6057743,Middletown
C_CND_012734,04-12-2023,Morgan,Male,608000,Tri-State Mack Inc,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Automatic,Pale White,31000,85257-3102,Hatchback,8821795,Scottsdale
C_CND_012735,04-12-2023,Naomi,Male,705000,U-Haul CO,Lincoln,Navigator,DoubleÂ Overhead Camshaft,Auto,Black,19000,78758-7841,Sedan,6315829,Austin
C_CND_012736,04-12-2023,Natalia,Female,677000,Progressive Shippers Cooperative Association No,jaguar,S-Type,Overhead Camshaft,Manual,Red,45000,53546-9427,Passenger,7973657,Janesville  
C_CND_012737,04-12-2023,,Male,320500,Rabun Used Car Sales,Buick,Park Avenue,DoubleÂ Overhead Camshaft,Auto,Pale White,,85257-3102,Hatchback,7020692,Scottsdale  
C_CND_012738,04-12-2023,Nechama,M,13500,Progressive Shippers Cooperative Association No,  Ford ,Contour,DoubleÂ Overhead Camshaft,Automatic,Red,19000,53546-9427,Sedan,6692910,Janesville
C_CND_012739,04-12-2023,Milan,male,725000,Scrivener Performance Engineering,Chevrolet,Monte Carlo,Overhead Camshaft,Manual ,Black,44000,38701-8047,Hatchback,8118231,Greenville
C_CND_012740,04-12-2023,Morgan,Male ,676500,Star Enterprises Inc,Porsche,Carrera Cabrio,DoubleÂ Overhead Camshaft,A,Pale White,20500,99301-3882,Passenger,6261654,Pasco  
C_CND_012741,04-12-2023,Mya,Male,502000,Suburban Ford,bmw,328i,Overhead Camshaft,Manual ,Black,69000,53546-9427,Sedan,6058912,Janesville
C_CND_012742,04-12-2023,Nadia,male,721000,Tri-State Mack Inc,Jaguar,S-Type,DoubleÂ Overhead Camshaft,Auto,Black,27000,85257-3102,Passenger,8073724,Scottsdale
C_CND_012743,04-12-2023,Nahla,Female,440000,U-Haul CO,Oldsmobile, Aurora,Overhead Camshaft,M,Red,71001,78758-7841,Passenger,8308594,Austin
C_CND_012744,04-12-2023,Nana,Male,1048000,Progressive Shippers Cooperative Association No,Lincoln,Town car,DoubleÂ Overhead Camshaft,auto,Black,26801,53546-9427,Hatchback,6538189,Janesville
C_CND_012745,04-12-2023,Angele,Male,13500,Hatfield Volkswagen,Dodge,,Overhead Camshaft,Manual,Red,24000,99301-3882,Hardtop,8527834,Pasco  
C_CND_012746,04-12-2023,Natalia,Male,1000000,Race Car Help,Oldsmobile, Cutlass,DoubleÂ Overhead Camshaft,Auto,Pale White,,78758-7841,Sedan,7783798,Austin
C_CND_012747,04-12-2023,Natalie,male,580000,Ryder Truck Rental and Leasing,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Red,41001,06457-3834,SUV,6130757,Middletown
C_CND_012748,04-12-2023,Nevaeh,MALE,840000,Saab-Belle Dodge,Ford,Escort,Overhead Camshaft,manual,Black,11001,60504-7114,Passenger,6836470,Aurora
C_CND_012749,04-12-2023,Nia,Male,335000,Scrivener Performance Engineering,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Automatic,Pale White,25001,38701-8047,SUV,7404959,Greenville  
C_CND_012750,04-12-2023,Natalia,Male,637500,Capitol KIA,Dodge,Stratus,DoubleÂ Overhead Camshaft,Auto,Red,31501,38701-8047,Hatchback,7235169,Scottsdale
C_CND_012751,04-12-2023,,Male,13500,Saab-Belle Dodge,Mitsubishi,Eclipse,,Manual ,Black,25000,60504-7114,Hardtop,6723327,Aurora  
C_CND_012752,04-12-2023,Rohan,Male,1025000,Suburban Ford,Mitsubishi, Montero Sport,DoubleÂ Overhead Camshaft,A,Black,45500,53546-9427,Hardtop,7531426,Janesville  
C_CND_012753,04-12-2023,Fabrice,Male,755000,Classic Chevy,Lincoln, Continental,Overhead Camshaft,Manual,Pale White,20001,85257-3102,Passenger,8310975,Aurora  
C_CND_012754,04-12-2023,Larelay,male,965000,Clay Johnson Auto Sales,Toyota,4Runner,DoubleÂ Overhead Camshaft,Auto,Red,35001,78758-7841,Sedan,8619011,Greenville
C_CND_012755,04-12-2023,Matmiti,,670000,Diehl Motor CO Inc,BMW,,DoubleÂ Overhead Camshaft,Automatic,Black,9001,06457-3834,Hatchback,7064255,Pasco  
C_CND_012756,04-12-2023,Ryan,M,826000,Tri-State Mack Inc,Lexus,,DoubleÂ Overhead Camshaft,Auto,Black,16000,85257-3102,Hardtop,7232390,Scottsdale
C_CND_012757,04-12-2023,Noemie,F,unknown,Gartner Buick Hyundai Saab,cadillac,Escalade,DoubleÂ Overhead Camshaft,Automatic,Black,26001,38701-8047,Sedan,6223944,Scottsdale
C_CND_012758,04-12-2023,Syed,Male ,785000,Clay Johnson Auto Sales,Lexus,ES300,DoubleÂ Overhead Camshaft,Auto,Pale White,27000,78758-7841,Hardtop,7226095,Austin  
C_CND_012759,04-12-2023,Noemie,Male,13500,Iceberg Rentals,  Dodge ,Ram Van,DoubleÂ Overhead Camshaft,Auto,Pale White,15001,53546-9427,Hatchback,8778475,Janesville
C_CND_012760,04-12-2023,Sacha,Male,"$1,341,000",McKinney Dodge Chrysler Jeep,JEEP, Cherokee,,Auto,Red,14101,85257-3102,Sedan,7954603,Scottsdale  
C_CND_012761,4/13/2023,Sophia,Male,1350000,Iceberg Rentals,volvo,S80,Overhead Camshaft,Manual,Red,25000,53546-9427,Sedan,6676888,Janesville
C_CND_012762,4/13/2023,Yides,,485000,Chrysler Plymouth,Porsche,Carrera Coupe,DoubleÂ Overhead Camshaft,A,Red,22000,53546-9427,Hardtop,8799396,Janesville
C_CND_012763,4/13/2023,Nicole,Male,577000,Rabun Used Car Sales,Plymouth,Voyager,Overhead Camshaft,Manual,Red,12000,85257-3102,Passenger,6270563,Scottsdale
C_CND_012764,4/13/2023,,Female,630000,Star Enterprises Inc,Ford, Mustang,Overhead Camshaft,Manual ,Red,43001,99301-3882,Hatchback,8291114,Pasco  
C_CND_012765,4/13/2023,Kevin,F,850000,Motor Vehicle Branch Office,Jaguar, S-Type,DoubleÂ Overhead Camshaft,auto,Black,27001,78758-7841,Passenger,7901686,Austin
C_CND_012766,4/14/2023,Sophie,Female,13500,McKinney Dodge Chrysler Jeep,Oldsmobile, Intrigue,DoubleÂ Overhead Camshaft,Auto,Pale White,45000,85257-3102,SUV,7695021,Scottsdale  
C_CND_012767,4/14/2023,Stella,F,13500,Motor Vehicle Branch Office,Volkswagen,GTI,Overhead Camshaft,Manual ,Black,25000,78758-7841,SUV,8380173,Austin
C_CND_012768,4/14/2023,Stephanie,Male,752000,Nebo Chevrolet,Chevrolet,Monte Carlo,Overhead Camshaft,Manual,Red,17000,06457-3834,Hatchback,6028530,Middletown
C_CND_012769,4/14/2023,Syeda,Male,570000,New Castle Ford Lincoln Mercury,MERCEDES-B,S-Class,Overhead Camshaft,Manual,Red,21000,60504-7114,SUV,8313953,Aurora  
C_CND_012770,4/14/2023,Tanisha,Male ,1460000,Pars Auto Sales,Cadillac,Catera,DoubleÂ Overhead Camshaft,Auto,Red,28000,38701-8047,Hatchback,8262870,Greenville  
C_CND_012771,4/14/2023,Samuel,Male,1320500,Hatfield Volkswagen,Buick,Park Avenue,DoubleÂ Overhead Camshaft,Auto,Red,12050,99301-3882,Hatchback,7222795,Pasco  
C_CND_012772,4/14/2023,Matisse,Female,1280000,Iceberg Rentals,Mitsubishi,Montero,Overhead Camshaft,Manual,Black,16000,53546-9427,SUV,8904727,Janesville  
C_CND_012773,4/14/2023,Kylian,M,13500,McKinney Dodge Chrysler Jeep,plymouth,Voyager,Overhead Camshaft,M,Red,20000,85257-3102,Passenger,8208387,Scottsdale
C_CND_012774,4/14/2023,Thomas,,1100000,Motor Vehicle Branch Office,Acura, TL,DoubleÂ Overhead Camshaft,Auto,Black,23000,78758-7841,Hatchback,8837582,Austin
C_CND_012775,4/14/2023,Martin,Male,1250000,Tri-State Mack Inc,Chevrolet, Malibu,Overhead Camshaft,M,Red,82001,85257-3102,Hardtop,7851177,Scottsdale
C_CND_012776,4/14/2023,Kate,Female,938000,Pars Auto Sales,  Plymouth ,Breeze,Overhead Camshaft,M,Pale White,16000,38701-8047,Hardtop,8278912,Greenville
C_CND_012777,4/14/2023,Nina,Female,450000,Ryder Truck Rental and Leasing,BMW,328i,Overhead Camshaft,M,Red,21000,06457-3834,Sedan,8883202,Middletown
C_CND_012778,4/14/2023,Noa,Male,230000,Saab-Belle Dodge,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Automatic,Black,"$31,000",60504-7114,Passenger,6216457,Aurora  
C_CND_012779,4/14/2023,Laila,Female,720000,Scrivener Performance Engineering,VOLKSWAGEN,Golf,DoubleÂ Overhead Camshaft,Automatic,Red,35000,38701-8047,Hardtop,6010427,Greenville
C_CND_012780,4/14/2023,Olivia,Male,765500,Star Enterprises Inc,Dodge, Intrepid,Overhead Camshaft,Manual ,Black,11500,99301-3882,Sedan,7285828,Pasco
C_CND_012781,4/14/2023,Nylah,Male ,893000,Suburban Ford,Chevrolet,Camaro,DoubleÂ Overhead Camshaft,Auto,Black,41001,53546-9427,Sedan,7263066,Janesville
C_CND_012782,4/14/2023,Chloe,Male,750000,Pars Auto Sales,,SC,Overhead Camshaft,Manual,Red,61000,38701-8047,Hardtop,8791590,Greenville
C_CND_012783,4/14/2023,Paige,male,646000,U-Haul CO,Chevrolet, Monte Carlo,DoubleÂ Overhead Camshaft,Automatic,Red,21000,78758-7841,Hatchback,8061705,Austin
C_CND_012784,4/14/2023,Paris,Male,,Buddy Storbeck's Diesel Service Inc,Dodge,Durango,Overhead Camshaft,manual,Black,22000,06457-3834,SUV,7627715,Middletown
C_CND_012785,4/14/2023,,M,,C & M Motors Inc,Chevrolet,Corvette,Overhead Camshaft,Manual,Pale White,22000,60504-7114,SUV,6131509,Aurora
C_CND_012786,4/14/2023,Solene,Femal,"$13,500",Nebo Chevrolet,  Mitsubishi ,Diamante,Overhead Camshaft,M,Black,"$22,001",06457-3834,Hatchback,8335088,Middletown  
C_CND_012787,4/14/2023,Tony,Male,940000,Iceberg Rentals,Plymouth,Breeze,Overhead Camshaft,manual,Pale White,16000,53546-9427,Hardtop,8042429,Janesville
C_CND_012788,,Rosie,Male,13500,Pars Auto Sales,Volvo,S40,DoubleÂ Overhead Camshaft,Auto,Red,29001,38701-8047,Sedan,6846266,Greenville
C_CND_012789,4/14/2023,David,Male,1975000,Pitre Buick-Pontiac-Gmc of Scottsdale,toyota,,DoubleÂ Overhead Camshaft,auto,Red,41501,99301-3882,Passenger,6724397,Pasco
C_CND_012790,4/14/2023,Corentin,Female,1080000,Progressive Shippers Cooperative Association No,  Dodge ,Viper,DoubleÂ Overhead Camshaft,Auto,Red,23001,53546-9427,SUV,6682798,Janesville  
C_CND_012791,4/15/2023,Justin,Female,13500,Clay Johnson Auto Sales,  Chevrolet , Prizm,Overhead Camshaft,manual,Pale White,21000,78758-7841,Hardtop,6179546,Aurora  
C_CND_012792,4/15/2023,Tiffany,Female,757000,Progressive Shippers Cooperative Association No,Mercury, Grand Marquis,Overhead Camshaft,M,Black,"$49,000",53546-9427,SUV,8097417,Janesville
C_CND_012793,4/15/2023,Tina,Male,,Rabun Used Car Sales,BMW, 528i,Overhead Camshaft,Manual,Pale White,14000,85257-3102,SUV,7622176,Scottsdale  
C_CND_012794,4/15/2023,Vanessa,Male,-50000,Race Car Help,Volvo,,Overhead Camshaft,Manual,Pale White,21000,78758-7841,Sedan,8953906,Austin
C_CND_012795,4/15/2023,Vicky,M,746000,Ryder Truck Rental and Leasing,  BMW ,323i,DoubleÂ Overhead Camshaft,Auto,Black,free,06457-3834,Hatchback,7197172,Middletown
C_CND_012796,15-04-2023,Victoria,Male,,Saab-Belle Dodge,  Plymouth ,Voyager,Overhead Camshaft,Manual,Red,20000,60504-7114,Passenger,8661977,Aurora
C_CND_012797,15-04-2023,Vivian,MALE,13500,Scrivener Performance Engineering,Volvo,V70,DoubleÂ Overhead Camshaft,Auto,Black,39000,38701-8047,Passenger,6362464,Greenville
C_CND_012798,4/15/2023,Wendy,M,1540000,Star Enterprises Inc,Chrysler, Sebring Coupe,DoubleÂ Overhead Camshaft,auto,Red,19000,99301-3882,Sedan,8069501,Pasco
